0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.95,109.6,1,0,0,0,0,0,1,0,0,1
0,1,1,0,54,1,0,0,0,0,0,0,0,1,18.95,1031.1,0,0,1,0,0,0,1,0,0,1
1,0,1,1,20,1,1,0,1,0,1,1,0,0,96.8,1826.7,1,0,0,0,0,0,1,0,1,0
0,0,0,0,2,1,0,0,0,0,0,0,1,0,80.55,184.1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,1,0,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,1,0,0,0,0,1,0,0,1,0
0,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,1,0,0,0,0,1,1,0,0
0,0,0,0,24,1,1,0,0,1,0,1,0,1,88.95,2072.75,1,0,0,0,1,0,0,0,1,0
0,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,1,0,0,0,0,0,1,0,1,0
1,0,1,0,33,1,0,0,0,0,0,1,1,0,91.25,2964.05,1,0,0,0,0,1,0,0,1,0
1,0,1,1,68,0,0,1,1,0,0,1,0,0,44.8,2983.65,0,1,0,0,0,0,1,1,0,0
1,0,1,0,38,1,1,1,0,1,1,1,1,1,110.7,4428.6,0,1,0,0,0,1,0,0,1,0
1,0,1,0,34,1,1,0,1,0,0,0,1,0,88.85,3000.25,1,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,0,0,1,0,0,1,0,0,84.3,84.3,1,0,0,0,0,1,0,0,1,0
1,0,0,0,27,1,0,0,0,0,0,0,0,0,20.1,562.6,0,1,0,1,0,0,0,0,0,1
0,1,1,0,32,1,1,0,0,0,0,1,1,1,93.2,2931,1,0,0,0,0,1,0,0,1,0
0,1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,1,0,0,0,0,1,0,0,1,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.4,1797.1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,34,1,0,1,1,0,0,0,0,0,55.0,1885.15,0,1,0,0,0,0,1,1,0,0
1,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,1,0,0,0,0,1,0,0,1,0
1,0,0,0,15,1,1,0,0,0,0,0,0,0,51.55,765.5,1,0,0,0,0,1,0,1,0,0
1,0,0,0,49,0,0,0,0,1,0,0,0,1,30.2,1453.1,1,0,0,1,0,0,0,1,0,0
0,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,1,0,0,0,0,1,0,1,0,0
1,0,0,0,8,1,1,0,0,0,0,1,0,1,59.25,436.6,1,0,0,0,0,1,0,1,0,0
1,0,0,0,5,1,1,0,0,1,0,1,0,1,92.5,452.7,1,0,0,0,0,1,0,0,1,0
1,0,1,1,34,1,0,0,1,1,0,1,0,1,89.85,3091.75,1,0,0,0,0,1,0,0,1,0
0,0,1,1,13,1,0,0,0,0,0,0,0,0,20.85,272.35,0,0,1,0,0,0,1,0,0,1
0,0,0,0,48,1,0,0,1,0,0,0,0,0,75.15,3772.65,0,1,0,0,0,1,0,0,1,0
1,0,0,0,2,1,0,1,0,0,0,0,0,1,75.7,189.2,1,0,0,0,0,1,0,0,1,0
0,0,1,1,8,1,0,0,0,0,0,0,0,0,21.05,139.75,1,0,0,0,1,0,0,0,0,1
1,0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,1,0,0,0,0,1,0,0,1,0
0,0,1,1,70,1,1,1,0,0,1,1,1,1,80.6,5460.2,0,0,1,1,0,0,0,1,0,0
0,0,1,0,20,0,0,0,0,0,0,0,0,1,24.45,482.8,1,0,0,0,0,1,0,1,0,0
0,0,1,1,70,1,1,1,1,1,1,1,1,1,115.15,8250,0,0,1,0,1,0,0,0,1,0
0,0,0,1,18,0,0,0,0,0,0,0,1,1,35.0,553,1,0,0,0,0,1,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,112.6,8126.65,0,0,1,0,1,0,0,0,1,0
0,0,0,0,14,1,1,0,1,0,0,0,0,1,54.25,773.2,0,1,0,0,0,0,1,1,0,0
0,0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,1,0,0,1,0,0,0,1,0,0
1,0,0,0,34,1,1,1,1,1,1,1,1,0,116.25,3899.05,0,1,0,0,1,0,0,0,1,0
1,1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,1,0,0,0,0,1,0,0,1,0
0,0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,1,0,0,0,0,1,0,1,0,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,401.85,0,1,0,0,0,0,1,0,0,1
0,0,1,0,71,1,0,0,0,0,0,0,0,0,19.1,1372.45,0,0,1,0,1,0,0,0,0,1
1,0,0,0,24,1,0,0,0,0,0,0,0,0,20.75,487.05,0,0,1,0,0,0,1,0,0,1
1,0,1,1,41,1,1,1,1,1,0,1,0,1,74.55,3023.55,1,0,0,0,1,0,0,1,0,0
0,1,0,0,20,1,1,0,1,1,0,0,1,1,94.1,1782.4,1,0,0,0,0,1,0,0,1,0
0,1,1,1,57,1,0,0,1,1,1,1,0,1,95.3,5567.45,1,0,0,0,1,0,0,0,1,0
1,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,0,1,0,0,0,0,1,1,0,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,20.05,388.6,0,0,1,0,1,0,0,0,0,1
0,0,1,1,48,0,0,0,0,0,1,0,0,1,29.5,1423.05,1,0,0,0,1,0,0,1,0,0
0,0,0,0,12,1,1,0,0,0,0,1,1,1,94.2,1046.1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,50.8,50.8,1,0,0,0,0,1,0,1,0,0
1,0,0,1,39,1,1,0,0,0,0,0,0,0,25.0,1004.35,0,0,1,0,0,0,1,0,0,1
0,0,0,0,13,1,0,0,1,1,0,0,0,1,81.15,952.3,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.4,93.4,1,0,0,0,0,0,1,0,0,1
0,0,0,0,24,1,1,0,1,1,0,1,1,1,104.15,2494.65,1,0,0,0,0,1,0,0,1,0
0,0,0,0,69,1,1,1,1,0,1,0,0,1,66.9,4577.9,0,0,1,0,0,0,1,1,0,0
0,0,0,0,11,1,1,0,0,1,0,1,0,1,89.2,990.3,1,0,0,0,0,1,0,0,1,0
0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.3,19.3,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.1,70.1,1,0,0,0,0,1,0,0,1,0
0,0,1,0,47,1,1,1,1,1,0,1,0,1,98.75,4533.7,1,0,0,0,0,1,0,0,1,0
0,1,0,0,13,1,0,0,0,1,0,1,1,1,96.85,1235.55,1,0,0,0,0,1,0,0,1,0
0,0,0,1,44,1,1,0,1,0,0,1,1,1,77.55,3471.1,0,1,0,0,0,0,1,1,0,0
0,0,0,0,18,1,0,0,0,1,0,0,0,1,50.0,892.7,1,0,0,0,0,0,1,1,0,0
1,0,0,0,25,1,0,1,0,1,1,1,1,1,105.5,2686.05,1,0,0,0,0,1,0,0,1,0
1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,55,1,1,1,0,1,0,0,0,1,84.25,4589.85,0,1,0,0,1,0,0,0,1,0
0,0,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.7,1,0,0,1,0,0,0,0,1,0
0,0,0,0,50,1,1,1,0,1,1,1,1,1,82.5,4179.1,0,1,0,0,1,0,0,1,0,0
1,0,0,0,22,1,1,0,0,0,0,0,0,1,24.85,493.4,1,0,0,0,1,0,0,0,0,1
1,0,0,0,20,1,0,0,0,0,0,0,0,0,19.4,415.4,1,0,0,0,0,0,1,0,0,1
0,0,0,0,14,1,0,0,1,0,0,0,0,0,50.45,765.45,1,0,0,0,0,1,0,1,0,0
0,0,0,0,4,0,0,1,1,0,0,0,0,1,33.65,137.85,1,0,0,0,0,1,0,1,0,0
0,1,1,0,70,1,1,1,1,1,1,1,1,1,113.0,7987.6,0,0,1,0,1,0,0,0,1,0
1,0,1,1,62,1,1,0,0,1,0,1,0,1,89.1,5411.65,0,0,1,0,1,0,0,0,1,0
0,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0,0,1,1,0,0,0,0,0,1
0,1,0,0,25,1,1,0,1,0,0,0,1,1,89.7,2187.55,1,0,0,0,0,1,0,0,1,0
0,1,0,0,17,1,0,0,0,0,0,0,0,0,20.65,330.6,0,1,0,0,0,0,1,0,0,1
0,0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4,1,0,0,1,0,0,0,0,1,0
1,1,1,0,16,1,0,1,1,0,0,0,0,1,54.55,825.1,1,0,0,1,0,0,0,1,0,0
1,0,1,1,47,1,1,0,1,0,0,0,0,0,54.25,2538.2,1,0,0,0,0,1,0,1,0,0
1,0,0,0,24,1,0,1,0,0,0,0,0,1,49.55,1210.4,1,0,0,1,0,0,0,1,0,0
1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.7,1275.85,0,0,1,0,0,0,1,0,0,1
0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0,0,1,0,0,0,1,1,0,0
1,1,1,0,2,1,1,0,0,0,0,1,0,1,86.85,156.35,1,0,0,0,0,0,1,0,1,0
1,0,0,1,4,1,0,1,0,0,0,0,0,1,49.4,184.4,1,0,0,0,0,1,0,1,0,0
1,0,1,0,19,1,1,1,1,0,1,0,0,1,88.8,1672.35,1,0,0,0,1,0,0,0,1,0
0,0,1,1,50,1,1,0,0,0,0,1,0,1,84.4,4116.15,1,0,0,1,0,0,0,0,1,0
0,1,1,0,53,1,1,0,0,0,0,1,1,1,95.85,5016.25,0,1,0,0,1,0,0,0,1,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.65,169.75,1,0,0,0,1,0,0,0,0,1
1,0,1,0,59,0,0,0,0,0,0,1,1,1,44.3,2666.75,1,0,0,0,0,1,0,1,0,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,19.75,208.25,1,0,0,0,1,0,0,0,0,1
0,0,1,1,1,1,0,0,0,0,0,0,0,1,19.4,19.4,1,0,0,0,0,0,1,0,0,1
0,0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,1,0,0,0,0,0,1,1,0,0
1,0,0,0,51,1,1,0,0,1,0,0,0,0,80.0,4242.35,1,0,0,0,1,0,0,0,1,0
1,1,1,0,33,1,0,1,1,0,1,0,1,1,93.55,3055.5,0,1,0,0,0,1,0,0,1,0
1,0,0,0,10,1,0,1,1,1,1,1,1,1,110.1,1043.3,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,80.25,80.25,1,0,0,0,0,1,0,0,1,0
0,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,0,0,1,0,0,0,1,1,0,0
1,0,0,0,39,1,0,0,0,0,1,0,0,1,49.8,1971.15,0,0,1,1,0,0,0,1,0,0
0,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,1,0,0,1,0,0,0,0,1,0
1,0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,0,1,0,0,1,0,0,0,1,0
0,0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,1,0,0,0,0,1,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,1,1,1,89.5,863.1,1,0,0,0,0,1,0,0,1,0
1,0,0,1,56,1,0,0,0,0,0,0,0,1,21.2,1238.65,0,1,0,0,0,0,1,0,0,1
1,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,1,0,0,1,0,0,0,0,1
1,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,1,0,0,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.25,89.25,1,0,0,0,0,1,0,0,1,0
0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,0,0,1,1,0,0,0,0,0,1
1,1,0,0,16,1,1,0,0,0,0,1,0,1,86.6,1281,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,1,0,0,0,0,0,1,0,0,1
0,0,1,1,72,1,0,1,1,1,1,1,1,1,83.7,6096.9,0,0,1,1,0,0,0,1,0,0
0,0,1,0,71,0,0,0,1,1,1,1,1,1,61.4,4310.35,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,1,0,0,0,0,0,1,1,0,0
0,0,0,0,36,0,0,1,1,1,1,0,1,1,53.1,1901.25,0,0,1,0,0,0,1,1,0,0
0,0,1,1,43,1,0,0,1,0,0,0,0,0,50.2,2169.4,1,0,0,0,0,0,1,1,0,0
1,1,0,0,1,1,1,0,0,1,0,1,0,1,88.8,88.8,1,0,0,0,0,1,0,0,1,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.35,150.6,1,0,0,0,0,0,1,0,0,1
1,0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1,0,0,0,0,1,0,0,1,0
0,0,1,0,31,1,0,0,0,0,1,0,0,1,49.2,1498.55,1,0,0,0,0,0,1,1,0,0
1,0,0,0,46,1,1,0,0,0,0,0,0,0,72.8,3249.4,1,0,0,1,0,0,0,0,1,0
0,0,0,0,35,1,0,0,0,1,1,1,1,1,99.25,3532,0,1,0,0,0,1,0,0,1,0
1,0,0,0,17,1,0,0,0,0,1,0,0,0,51.5,900.5,1,0,0,0,0,0,1,1,0,0
1,0,1,1,70,1,1,1,1,1,1,1,1,0,114.75,7842.3,0,0,1,0,1,0,0,0,1,0
1,0,0,0,70,0,0,1,0,1,1,0,1,0,48.4,3442.8,0,0,1,1,0,0,0,1,0,0
0,0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0,0,1,0,1,0,0,0,0,1
0,0,1,0,38,1,1,0,0,1,1,1,1,1,105.0,4026.4,1,0,0,0,0,1,0,0,1,0
0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,0,0,0,0,1,0,0,1,0
1,0,0,0,3,1,0,0,0,1,1,1,0,1,88.35,262.05,1,0,0,0,0,0,1,0,1,0
0,0,0,1,7,1,0,0,0,0,0,0,0,0,20.05,96.8,0,1,0,0,0,0,1,0,0,1
1,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0,0,1,0,1,0,0,1,0,0
1,0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,2375.2,0,0,1,0,1,0,0,1,0,0
0,0,0,0,14,1,0,0,0,0,1,0,1,0,59.1,772.85,0,1,0,0,1,0,0,1,0,0
1,0,0,0,20,1,0,1,0,1,0,0,1,0,64.4,1398.6,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0,0,0,0,0,1,0,0,1
1,0,1,0,42,1,1,1,0,0,1,1,1,0,80.45,3375.9,0,1,0,0,1,0,0,1,0,0
1,1,0,0,3,1,1,0,1,1,0,1,1,1,105.0,294.45,1,0,0,0,0,1,0,0,1,0
1,0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,0,0,1,1,0,0,0,1,0,0
0,1,1,0,32,1,1,0,0,0,0,1,0,1,85.95,2628.6,1,0,0,0,1,0,0,0,1,0
0,0,0,1,21,1,0,1,0,1,0,0,1,0,64.85,1336.8,0,1,0,0,0,0,1,1,0,0
1,0,1,0,4,1,0,0,0,0,0,0,0,0,70.5,294.2,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,1,0,0,1,52.2,52.2,1,0,0,0,0,1,0,1,0,0
1,0,1,0,72,1,0,1,1,0,1,1,1,1,79.35,5753.25,0,0,1,1,0,0,0,1,0,0
1,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,37,1,1,1,1,0,0,1,1,1,106.75,4056.75,1,0,0,1,0,0,0,0,1,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,40.25,1,0,0,0,0,0,1,0,0,1
1,0,0,0,25,1,0,0,0,0,0,0,0,0,20.6,541.5,1,0,0,0,0,0,1,0,0,1
0,0,1,0,37,1,0,0,0,0,0,0,0,0,19.5,805.2,1,0,0,1,0,0,0,0,0,1
1,0,0,0,17,1,0,1,1,0,0,0,0,1,55.5,934.15,1,0,0,0,1,0,0,1,0,0
0,0,0,0,5,1,0,1,0,0,1,0,0,0,53.85,259.8,1,0,0,0,1,0,0,1,0,0
1,0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,25,1,0,0,0,0,0,0,0,0,70.95,1767.35,1,0,0,0,0,0,1,0,1,0
1,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912,1,0,0,0,0,1,0,0,1,0
0,1,0,0,45,1,1,1,0,0,1,0,1,1,70.05,3062.45,1,0,0,0,0,1,0,1,0,0
0,0,0,1,19,1,1,1,1,0,1,1,0,1,75.9,1375.6,1,0,0,0,0,0,1,1,0,0
1,0,0,0,24,1,1,0,1,0,0,0,0,1,80.25,1861.5,1,0,0,0,0,1,0,0,1,0
0,0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,0,1,0,0,0,0,1,0,1,0
0,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,1,0,0,0,0,0,1,1,0,0
1,0,0,0,23,1,0,0,1,0,0,1,1,0,95.3,2192.9,1,0,0,0,0,0,1,0,1,0
1,1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,1,0,0,0,1,0,0,1,0,0
1,0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,2122.45,1,0,0,0,0,1,0,0,1,0
0,0,1,1,72,1,0,1,1,1,1,1,1,0,85.3,6129.2,0,0,1,1,0,0,0,1,0,0
1,0,0,0,51,1,0,1,0,0,0,1,0,0,86.35,4267.15,0,1,0,0,0,0,1,0,1,0
0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.6,299.4,1,0,0,0,0,0,1,0,0,1
1,0,1,1,50,1,1,0,1,1,0,1,1,1,103.85,5017.9,1,0,0,1,0,0,0,0,1,0
1,0,0,1,57,1,1,1,1,1,1,1,1,0,89.55,5012.35,0,0,1,0,0,0,1,1,0,0
0,1,1,0,69,1,0,1,1,0,0,0,1,0,87.3,6055.55,0,1,0,0,1,0,0,0,1,0
1,0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,0,0,1,0,0,0,1,1,0,0
0,0,1,1,43,0,0,1,0,1,1,1,1,1,60.4,2640.55,0,1,0,0,1,0,0,1,0,0
0,0,1,0,57,1,0,0,0,0,0,0,0,0,19.9,1115.6,0,0,1,1,0,0,0,0,0,1
1,0,1,0,72,1,0,0,0,1,0,1,1,1,94.65,6747.35,1,0,0,0,0,1,0,0,1,0
1,0,1,0,15,1,0,0,0,0,0,0,0,1,19.45,340.85,1,0,0,0,1,0,0,0,0,1
0,0,1,0,53,1,1,0,0,0,1,0,1,1,91.15,4862.5,0,1,0,0,0,1,0,0,1,0
1,1,0,0,12,1,0,0,1,1,1,0,0,1,83.8,1029.75,1,0,0,0,0,0,1,0,1,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,63.75,1,0,0,0,0,0,1,0,0,1
1,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,0,1,0,0,1,0,0,1,0,0
1,0,0,0,63,1,1,0,1,1,0,1,1,1,104.75,6536.5,0,0,1,1,0,0,0,0,1,0
0,0,1,1,13,1,0,1,0,0,1,0,0,0,54.15,701.05,0,1,0,1,0,0,0,1,0,0
0,0,0,0,12,1,0,1,0,0,1,1,1,1,98.9,1120.95,1,0,0,1,0,0,0,0,1,0
0,0,0,0,18,1,1,0,0,0,1,0,1,1,90.1,1612.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,1,0,0,0,0,0,1,0,0,1
0,0,0,0,8,1,0,1,0,0,0,1,0,1,60.0,487.75,1,0,0,0,0,1,0,1,0,0
1,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,1,0,0,0,0,1,0,0,1,0
1,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1,0,0,0,1,0,0,0,1,0
0,0,1,1,30,1,0,0,0,0,0,0,0,0,19.7,599.25,0,0,1,0,0,0,1,0,0,1
0,0,1,1,38,1,0,1,1,0,0,0,0,0,54.5,2076.05,1,0,0,0,0,1,0,1,0,0
0,0,1,1,58,0,0,0,0,1,1,1,1,1,55.5,3166.9,0,0,1,0,1,0,0,1,0,0
0,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,0,1,0,0,0,1,1,0,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.45,1709.1,0,0,1,1,0,0,0,0,0,1
1,0,1,1,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,1,0,0,1,0,0,0,0,1,0
1,0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,0,1,0,0,0,1,0,0,1,0
1,0,1,1,46,1,0,1,0,1,1,1,1,0,81.0,3846.35,0,0,1,0,0,0,1,1,0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,1,0,0,0,0,0,1,0,0,1
1,0,0,1,1,1,0,0,0,1,0,0,0,1,49.85,49.85,1,0,0,0,0,1,0,1,0,0
1,0,1,1,7,1,0,0,0,0,0,0,0,1,69.95,529.5,1,0,0,1,0,0,0,0,1,0
1,0,1,1,21,0,0,0,0,0,0,0,0,1,26.05,565.75,1,0,0,0,0,1,0,1,0,0
0,0,1,0,70,1,1,0,0,1,0,1,1,1,101.75,7069.3,0,1,0,0,0,1,0,0,1,0
1,1,0,0,4,0,0,0,0,0,0,0,0,1,25.2,102.5,1,0,0,1,0,0,0,1,0,0
1,0,1,1,22,1,1,0,0,1,0,1,0,1,88.75,1885.15,1,0,0,0,0,1,0,0,1,0
0,0,0,0,9,1,0,0,0,0,0,0,0,1,19.5,178.85,1,0,0,0,0,1,0,0,0,1
1,0,0,0,15,1,0,0,0,1,0,1,0,0,85.3,1219.85,1,0,0,0,0,1,0,0,1,0
1,0,1,1,62,1,0,0,0,0,0,0,0,0,20.05,1263.9,0,0,1,0,1,0,0,0,0,1
1,1,1,0,60,1,0,0,1,1,0,1,1,1,97.95,5867,0,1,0,0,0,1,0,0,1,0
0,1,0,0,14,1,1,0,0,0,0,0,0,1,74.3,1096.25,1,0,0,0,0,1,0,0,1,0
0,0,0,0,9,1,0,0,1,0,1,1,0,0,66.25,620.55,1,0,0,0,0,0,1,1,0,0
0,0,0,0,29,1,1,0,0,0,0,0,0,1,76.0,2215.25,1,0,0,0,1,0,0,0,1,0
0,0,1,0,39,1,0,1,0,1,1,1,1,1,104.7,4134.85,0,1,0,0,1,0,0,0,1,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,19.2,37.2,1,0,0,0,0,1,0,0,0,1
1,0,1,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,1,0,0,0,1,0,0,1,0,0
1,0,0,0,51,0,0,1,0,0,1,0,1,1,44.45,2181.55,1,0,0,0,1,0,0,1,0,0
1,0,1,1,35,1,0,0,0,0,0,0,0,0,20.05,746.75,0,1,0,1,0,0,0,0,0,1
1,0,0,0,2,1,1,0,1,0,0,0,0,1,82.0,184.65,1,0,0,0,0,1,0,0,1,0
1,0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,0,0,1,1,0,0,0,1,0,0
0,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,1,0,0,0,1,0,0,0,1,0
0,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1171.3,0,0,1,0,1,0,0,0,0,1
1,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,1,0,0,1,0,0,0,1,0,0
0,1,0,0,4,1,1,0,0,0,0,0,0,1,74.45,294.45,1,0,0,0,0,1,0,0,1,0
0,0,0,0,5,1,1,0,0,0,0,1,0,1,84.0,424.75,1,0,0,0,0,1,0,0,1,0
1,0,1,1,58,1,0,0,1,0,1,1,1,1,75.2,4300.8,0,1,0,0,1,0,0,1,0,0
1,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,1,0,0,0,0,1,0,0,1
1,1,0,0,5,1,0,0,0,0,0,1,1,1,89.5,477.7,1,0,0,0,0,1,0,0,1,0
0,0,1,0,27,1,0,0,1,0,0,0,0,1,76.1,2093.4,1,0,0,0,0,1,0,0,1,0
0,0,1,0,42,1,1,0,0,1,1,0,0,1,84.3,3588.4,1,0,0,0,0,1,0,0,1,0
1,0,1,1,72,1,0,0,0,0,0,0,0,0,20.3,1401.15,0,0,1,1,0,0,0,0,0,1
1,0,1,0,31,1,0,1,1,1,1,0,1,1,75.5,2424.45,0,1,0,0,1,0,0,1,0,0
0,0,1,1,12,0,0,0,1,0,0,0,0,0,29.2,309.1,1,0,0,0,0,0,1,1,0,0
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,1,0,0,0,0,1,0,0,1,0
1,0,1,1,8,1,0,0,0,1,0,1,1,1,94.75,759.55,1,0,0,0,0,1,0,0,1,0
0,0,1,1,11,0,0,1,0,0,0,1,1,0,50.55,565.35,1,0,0,0,0,1,0,1,0,0
0,0,1,1,62,1,1,1,0,0,0,1,1,1,101.15,6638.35,0,0,1,1,0,0,0,0,1,0
0,1,0,0,59,1,1,0,0,1,0,1,1,1,99.5,5890,0,1,0,0,0,1,0,0,1,0
0,0,1,0,72,1,1,1,0,1,0,1,1,1,105.5,7544,0,0,1,0,0,1,0,0,1,0
1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,31,1,0,0,0,1,1,0,0,1,55.25,1715.65,1,0,0,0,0,1,0,1,0,0
1,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,0,0,1,0,0,0,1,0,0,1
1,0,0,0,40,1,0,0,1,0,1,0,1,1,89.6,3488.15,0,1,0,0,1,0,0,0,1,0
0,0,0,0,8,1,0,1,0,0,1,0,1,0,66.05,574.5,1,0,0,1,0,0,0,1,0,0
0,0,0,0,3,1,0,0,1,0,1,1,1,1,75.3,244.1,1,0,0,0,0,1,0,1,0,0
1,0,1,0,47,1,0,0,0,0,0,0,0,0,19.9,942.95,0,1,0,1,0,0,0,0,0,1
0,0,1,1,22,0,0,0,1,0,0,1,0,0,39.2,849.9,1,0,0,0,0,1,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,0,88.7,6501.35,0,0,1,0,1,0,0,1,0,0
1,0,0,0,21,1,1,0,0,0,0,0,0,1,73.7,1558.7,1,0,0,0,0,1,0,0,1,0
0,0,1,0,15,1,1,0,0,0,0,0,0,1,51.1,711.15,1,0,0,0,0,1,0,1,0,0
1,0,1,0,60,1,1,0,1,1,0,1,0,1,95.75,5742.9,1,0,0,0,0,1,0,0,1,0
